 2017-07-05 09:35:01,124 [P5048/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:35:01,124 [P5048/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Web.Mvc.SurfaceController
 2017-07-05 09:35:01,126 [P5048/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Web.Mvc.SurfaceController (took 2ms)
 2017-07-05 09:35:01,127 [P5048/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:35:01,127 [P5048/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:35:01,128 [P5048/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Web.WebApi.UmbracoApiController
 2017-07-05 09:35:01,131 [P5048/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Web.WebApi.UmbracoApiController (took 3ms)
 2017-07-05 09:35:02,426 [P5048/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-07-05 09:35:02,721 [P5048/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.Models.PublishedContent.PublishedContentModel
 2017-07-05 09:35:02,727 [P5048/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.Models.PublishedContent.PublishedContentModel (took 6ms)
 2017-07-05 09:35:02,794 [P5048/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-07-05 09:35:02,832 [P5048/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-07-05 09:35:03,424 [P5048/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-07-05 09:35:03,516 [P5048/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 2920ms)
 2017-07-05 09:35:03,668 [P5048/D2/T10] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:49276/umbraco (UmbracoModule request)
 2017-07-05 09:35:03,934 [P5048/D2/T10] INFO  umbraco.content - Load Xml from file...
 2017-07-05 09:35:03,937 [P5048/D2/T10] INFO  umbraco.content - Loaded Xml from file.
 2017-07-05 09:35:04,714 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:35:04,715 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:35:04,715 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.PropertyEditors.IParameterEditor
 2017-07-05 09:35:04,718 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.PropertyEditors.IParameterEditor (took 3ms)
 2017-07-05 09:35:05,057 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:35:05,057 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:35:05,058 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Core.Persistence.Mappers.MapperForAttribute]Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-07-05 09:35:05,062 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Core.Persistence.Mappers.MapperForAttribute]Umbraco.Core.Persistence.Mappers.BaseMapper (took 4ms)
 2017-07-05 09:35:09,325 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:35:09,326 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:35:09,326 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.Deploy.IServiceConnector
 2017-07-05 09:35:09,328 [P5048/D2/T10] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.Deploy.IServiceConnector (took 2ms)
 2017-07-05 09:36:04,022 [P5048/D2/T8] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-07-04 09:36:03
 2017-07-05 09:59:03,552 [P6564/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.6.3 application starting on COM05
 2017-07-05 09:59:03,571 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-07-05 09:59:03,583 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 12ms)
 2017-07-05 09:59:03,643 [P6564/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2017-07-05 09:59:03,644 [P6564/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2017-07-05 09:59:03,646 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:59:04,034 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 387ms)
 2017-07-05 09:59:04,034 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IApplicationStartupHandler
 2017-07-05 09:59:04,040 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IApplicationStartupHandler (took 5ms)
 2017-07-05 09:59:04,069 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:59:04,070 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:59:04,070 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter
 2017-07-05 09:59:04,073 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.PropertyEditors.IPropertyEditorValueConverter (took 2ms)
 2017-07-05 09:59:04,074 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:59:04,075 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:59:04,075 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.PropertyEditors.IPropertyValueConverter
 2017-07-05 09:59:04,079 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.PropertyEditors.IPropertyValueConverter (took 3ms)
 2017-07-05 09:59:04,092 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:59:04,093 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:59:04,093 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Web.Mvc.SurfaceController
 2017-07-05 09:59:04,095 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Web.Mvc.SurfaceController (took 2ms)
 2017-07-05 09:59:04,096 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:59:04,096 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:59:04,097 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Web.WebApi.UmbracoApiController
 2017-07-05 09:59:04,100 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Web.WebApi.UmbracoApiController (took 2ms)
 2017-07-05 09:59:05,315 [P6564/D2/T1] INFO  Umbraco.Core.DatabaseContext - CanConnect = True
 2017-07-05 09:59:05,523 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.Models.PublishedContent.PublishedContentModel
 2017-07-05 09:59:05,530 [P6564/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.Models.PublishedContent.PublishedContentModel (took 7ms)
 2017-07-05 09:59:05,593 [P6564/D2/T1] INFO  Umbraco.Web.Cache.CacheRefresherEventHandler - Initializing Umbraco internal event handlers for cache refreshing
 2017-07-05 09:59:05,630 [P6564/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Initializing Examine and binding to business logic events
 2017-07-05 09:59:05,774 [P6564/D2/T1] INFO  Umbraco.Web.Search.ExamineEvents - Adding examine event handlers for index providers: 3
 2017-07-05 09:59:05,853 [P6564/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco application startup complete (took 2362ms)
 2017-07-05 09:59:05,998 [P6564/D2/T8] INFO  Umbraco.Core.Sync.ApplicationUrlHelper - ApplicationUrl: http://localhost:49276/umbraco (UmbracoModule request)
 2017-07-05 09:59:06,246 [P6564/D2/T8] INFO  umbraco.content - Load Xml from file...
 2017-07-05 09:59:06,253 [P6564/D2/T8] INFO  umbraco.content - Loaded Xml from file.
 2017-07-05 09:59:07,059 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:59:07,059 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:59:07,060 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.PropertyEditors.IParameterEditor
 2017-07-05 09:59:07,063 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.PropertyEditors.IParameterEditor (took 3ms)
 2017-07-05 09:59:07,417 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:59:07,417 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:59:07,418 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Core.Persistence.Mappers.MapperForAttribute]Umbraco.Core.Persistence.Mappers.BaseMapper
 2017-07-05 09:59:07,422 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Core.Persistence.Mappers.MapperForAttribute]Umbraco.Core.Persistence.Mappers.BaseMapper (took 4ms)
 2017-07-05 09:59:11,618 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 09:59:11,618 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 09:59:11,618 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolving Umbraco.Core.Deploy.IServiceConnector
 2017-07-05 09:59:11,621 [P6564/D2/T8] INFO  Umbraco.Core.PluginManager - Resolved Umbraco.Core.Deploy.IServiceConnector (took 2ms)
 2017-07-05 10:00:06,350 [P6564/D2/T15] INFO  umbraco.BusinessLogic.Log - Log scrubbed.  Removed all items older than 2017-07-04 10:00:06
 2017-07-05 10:03:18,971 [P6564/D2/T34] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 10:03:18,972 [P6564/D2/T34] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 1ms)
 2017-07-05 10:03:18,972 [P6564/D2/T34] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IAction
 2017-07-05 10:03:18,979 [P6564/D2/T34] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IAction (took 6ms)
 2017-07-05 12:10:50,445 [P6564/D2/T582] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: Login attempt succeeded for username comwdev@gmail.com from IP address ::1
 2017-07-05 12:10:50,446 [P6564/D2/T582] INFO  Umbraco.Core.Security.BackOfficeSignInManager - Event Id: 0, state: User: comwdev@gmail.com logged in from IP address ::1
 2017-07-05 12:10:50,711 [P6564/D2/T579] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 12:10:50,711 [P6564/D2/T579] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 12:10:50,711 [P6564/D2/T579] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController
 2017-07-05 12:10:50,716 [P6564/D2/T579] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController (took 4ms)
 2017-07-05 12:10:50,788 [P6564/D2/T582] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 12:10:50,789 [P6564/D2/T582] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 12:10:50,790 [P6564/D2/T582] INFO  Umbraco.Core.PluginManager - Resolving [umbraco.businesslogic.ApplicationAttribute]umbraco.interfaces.IApplication
 2017-07-05 12:10:50,795 [P6564/D2/T582] INFO  Umbraco.Core.PluginManager - Resolved [umbraco.businesslogic.ApplicationAttribute]umbraco.interfaces.IApplication (took 4ms)
 2017-07-05 12:10:50,868 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 12:10:50,869 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 12:10:50,870 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.ITree
 2017-07-05 12:10:50,877 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.ITree (took 6ms)
 2017-07-05 12:10:50,903 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 12:10:50,905 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 1ms)
 2017-07-05 12:10:50,905 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController
 2017-07-05 12:10:50,905 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController (took 0ms)
 2017-07-05 12:10:50,909 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 12:10:50,910 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 12:10:50,910 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolving [umbraco.businesslogic.TreeAttribute]umbraco.interfaces.ITree
 2017-07-05 12:10:50,914 [P6564/D2/T583] INFO  Umbraco.Core.PluginManager - Resolved [umbraco.businesslogic.TreeAttribute]umbraco.interfaces.ITree (took 4ms)
 2017-07-05 12:15:40,417 [P6564/D2/T556] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field onlyImages
 2017-07-05 12:15:40,418 [P6564/D2/T556] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field disableFolderSelect
 2017-07-05 12:15:40,418 [P6564/D2/T556] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field startNodeId
 2017-07-05 12:16:06,135 [P6564/D2/T552] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 12:16:06,136 [P6564/D2/T552] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 12:16:06,136 [P6564/D2/T552] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.ICacheRefresher
 2017-07-05 12:16:06,141 [P6564/D2/T552] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.ICacheRefresher (took 4ms)
 2017-07-05 12:16:10,060 [P6564/D2/T553] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Investidores' with Id '1444' has been published.
 2017-07-05 12:16:14,434 [P6564/D2/T559] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:16:14,439 [P6564/D2/T559] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:16:36,353 [P6564/D2/T553] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Investidores' with Id '1444' has been published.
 2017-07-05 12:16:40,623 [P6564/D2/T555] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:16:40,627 [P6564/D2/T555] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:19:48,120 [P6564/D2/T552] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Investidores' with Id '1444' has been published.
 2017-07-05 12:19:52,457 [P6564/D2/T565] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:19:52,461 [P6564/D2/T565] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:20:02,409 [P6564/D2/T571] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Investidores' with Id '1444' has been published.
 2017-07-05 12:20:06,688 [P6564/D2/T580] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:20:06,691 [P6564/D2/T580] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:31:30,157 [P6564/D2/T548] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Investidores' with Id '1444' has been published.
 2017-07-05 12:31:34,494 [P6564/D2/T563] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:31:34,498 [P6564/D2/T563] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:31:57,271 [P6564/D2/T574] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Investidores' with Id '1444' has been published.
 2017-07-05 12:32:01,625 [P6564/D2/T552] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:32:01,629 [P6564/D2/T552] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:35:37,111 [P6564/D2/T565] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Investidores' with Id '1444' has been published.
 2017-07-05 12:35:41,428 [P6564/D2/T550] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:35:41,432 [P6564/D2/T550] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:41:29,011 [P6564/D2/T555] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Investidores' with Id '1444' has been published.
 2017-07-05 12:41:33,523 [P6564/D2/T559] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:41:33,527 [P6564/D2/T559] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:42:09,284 [P6564/D2/T7] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 12:42:09,284 [P6564/D2/T7] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 0ms)
 2017-07-05 12:42:09,285 [P6564/D2/T7] INFO  Umbraco.Core.PluginManager - Resolving [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController
 2017-07-05 12:42:09,285 [P6564/D2/T7] INFO  Umbraco.Core.PluginManager - Resolved [Umbraco.Web.Trees.TreeAttribute]Umbraco.Web.Trees.TreeController (took 0ms)
 2017-07-05 12:45:31,203 [P6564/D2/T568] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Publicações' with Id '0' has been published.
 2017-07-05 12:45:35,574 [P6564/D2/T562] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:45:35,578 [P6564/D2/T562] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:46:01,819 [P6564/D2/T540] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Publicações' with Id '1454' has been published.
 2017-07-05 12:46:06,151 [P6564/D2/T557] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:46:06,155 [P6564/D2/T557] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:46:06,999 [P6564/D2/T573] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field onlyImages
 2017-07-05 12:46:07,000 [P6564/D2/T573] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field disableFolderSelect
 2017-07-05 12:46:07,000 [P6564/D2/T573] WARN  Umbraco.Web.Models.Mapping.PreValueDisplayResolver - Could not find persisted pre-value for field startNodeId
 2017-07-05 12:47:24,836 [P6564/D2/T565] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Publicações' with Id '1454' has been published.
 2017-07-05 12:47:29,160 [P6564/D2/T583] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:47:29,163 [P6564/D2/T583] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:48:02,788 [P6564/D2/T548] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Publicações' with Id '1454' has been published.
 2017-07-05 12:48:07,222 [P6564/D2/T9] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:48:07,225 [P6564/D2/T9] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:48:47,706 [P6564/D2/T582] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Publicações' with Id '1454' has been published.
 2017-07-05 12:48:52,011 [P6564/D2/T562] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:48:52,015 [P6564/D2/T562] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:49:32,139 [P6564/D2/T540] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Publicações' with Id '1454' has been published.
 2017-07-05 12:49:36,470 [P6564/D2/T570] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:49:36,473 [P6564/D2/T570] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:52:02,091 [P6564/D2/T576] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Publicações' with Id '1454' has been published.
 2017-07-05 12:52:06,467 [P6564/D2/T550] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:52:06,474 [P6564/D2/T550] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:52:30,389 [P6564/D2/T7] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Publicações' with Id '1454' has been published.
 2017-07-05 12:52:34,730 [P6564/D2/T582] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:52:34,734 [P6564/D2/T582] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 12:53:11,737 [P6564/D2/T540] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Publicações' with Id '1454' has been published.
 2017-07-05 12:53:11,738 [P6564/D2/T540] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Sustentabilidade' with Id '1432' has been published.
 2017-07-05 12:53:11,738 [P6564/D2/T540] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Investidores' with Id '1444' has been published.
 2017-07-05 12:53:12,532 [P6564/D2/T563] INFO  Umbraco.Core.Publishing.PublishingStrategy - Content 'Publicações' with Id '1454' has been published.
 2017-07-05 12:53:16,789 [P6564/D2/T548] INFO  umbraco.content - Save Xml to file...
 2017-07-05 12:53:16,802 [P6564/D2/T548] INFO  umbraco.content - Saved Xml to file.
 2017-07-05 13:03:15,509 [P6564/D2/T576] INFO  Umbraco.Web.Editors.AuthenticationController - User comwdev@gmail.com from IP address ::1 has logged out
 2017-07-05 13:04:12,503 [P10280/D2/T1] INFO  Umbraco.Core.CoreBootManager - Umbraco 7.6.3 application starting on COM05
 2017-07-05 13:04:12,521 [P10280/D2/T1] INFO  Umbraco.Core.PluginManager - Determining hash of code files on disk
 2017-07-05 13:04:12,529 [P10280/D2/T1] INFO  Umbraco.Core.PluginManager - Hash determined (took 8ms)
 2017-07-05 13:04:12,583 [P10280/D2/T1] INFO  Umbraco.Core.MainDom - Acquiring MainDom...
 2017-07-05 13:04:12,585 [P10280/D2/T1] INFO  Umbraco.Core.MainDom - Acquired MainDom.
 2017-07-05 13:04:12,587 [P10280/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IDiscoverable
 2017-07-05 13:04:12,892 [P10280/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IDiscoverable (took 304ms)
 2017-07-05 13:04:12,893 [P10280/D2/T1] INFO  Umbraco.Core.PluginManager - Resolving umbraco.interfaces.IApplicationStartupHandler
 2017-07-05 13:04:12,903 [P10280/D2/T1] INFO  Umbraco.Core.PluginManager - Resolved umbraco.interfaces.IApplicationStartupHandler (took 10ms)
